category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
27764,Cut-Off and Chop Wheels,63114-63125,4 1/2 X 3/32 X 5/8-11 CUT- OFF WHEEL METAL [10/BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63114-63125-4-12-x-332-x-58-11-cut-off-wheel-metal-10bx.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  This range of premium cut-off wheels provides fast","Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,4 1/2 X 3/32 X 5/8-11 CUT- OFF WHEEL METAL [10/BX]
27764,Cut-Off and Chop Wheels,63115,4-1/2X1/8X5/8-11 PP27 CUT-OFF WHEEL METAL,,E:\IMAGES\ITEMS\product\6\3\pferd-63115-4-12x18x58-11-pp27-cut-off-wheel-metal.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  This range of premium cut-off wheels provides fast","Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,4-1/2X1/8X5/8-11 PP27 CUT-OFF WHEEL METAL
27764,Cut-Off and Chop Wheels,63162,4-1/2 X .045 X 7/8 TYPE 27 CUT OFF WHEEL [25/BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63162-4-12-x-045-x-78-type-27-cut-off-wheel-25bx.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  This range of premium cut-off wheels provides fast","Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,4-1/2 X .045 X 7/8 TYPE 27 CUT OFF WHEEL [25/BX]
27764,Cut-Off and Chop Wheels,63163,PERFORANCE LINE SG-ELASTIC CUTOFF WHEEL 5 X .045 X 7/8 TYPE 27 [25BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63163-perforance-line-sg-elastic-cutoff-wheel-5-x-045-x-78-type-27-25bx.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  This range of premium cut-off wheels provides fast","Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,PERFORANCE LINE SG-ELASTIC CUTOFF WHEEL 5 X .045 X 7/8 TYPE 27 [25BX]
27764,Cut-Off and Chop Wheels,63164,"6 X .045"" CUT OFF WHEEL 7/8"" AH A 30 S SG TYPE 27",,E:\IMAGES\ITEMS\product\6\3\pferd-63164-6-x-045-cut-off-wheel-78-ah-a-30-s-sg-type-27.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  This range of premium cut-off wheels provides fast","Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,"6 X .045"" CUT OFF WHEEL 7/8"" AH A 30 S SG TYPE 27"
27764,Cut-Off and Chop Wheels,63167,"4-1/2 X .045"" CUT OFF WHEEL 7/8"" A 46 R SG INOX- TYPE 27",,E:\IMAGES\ITEMS\product\6\3\pferd-63167-4-12-x-045-cut-off-wheel-78-a-46-r-sg-inox-type-27.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  Premium, long-life cut-off wheel for stainless ste","Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX), high temperature alloys. Also suitable for carbon steel and all ferrous metals.Application: For cutting sheet metal, sections, and solid materialRecommendation for Use:.040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,"4-1/2 X .045"" CUT OFF WHEEL 7/8"" A 46 R SG INOX- TYPE 27"
27764,Cut-Off and Chop Wheels,63172,4-1/2 X .045 X 7/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX TYPE 27,,E:\IMAGES\ITEMS\product\6\3\pferd-63172-4-12-x-045-x-78-ah-sg-plus-cut-off-wheel-hardness-grade-s-inox-type-27.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  PFERD’s top performing cut-off wheels for Stainles","Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX)Also suitable for carbon steel and all ferrous metals.Application: Cutting of sheet metal, sections, and solid materialRecommendation for Use:The .030 X-SLIM  produces a convincing cutting performance even on low powered grinders..040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.",,,,4-1/2 X .045 X 7/8 AH SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX TYPE 27
27764,Cut-Off and Chop Wheels,63174,6 X .045 X 7/8 SG-PLUS CUT-OFF WHEEL STAINLESS/CARBON STEEL TYPE 27,,E:\IMAGES\ITEMS\product\6\3\pferd-63174-6-x-045-x-78-sg-plus-cut-off-wheel-stainlesscarbon-steel-type-27.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  PFERD’s top performing cut-off wheels for Stainles","Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX)Also suitable for carbon steel and all ferrous metals.Application: Cutting of sheet metal, sections, and solid materialRecommendation for Use:The .030 X-SLIM  produces a convincing cutting performance even on low powered grinders..040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.",,,,6 X .045 X 7/8 SG-PLUS CUT-OFF WHEEL STAINLESS/CARBON STEEL TYPE 27
27764,Cut-Off and Chop Wheels,63182,4-1/2 X .045 X 5/8-11 CUT-OFF ABRASIVE WHEEL HARDNESS GRADE 5 / TYPE 27 [10BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63182-4-12-x-045-x-58-11-cut-off-abrasive-wheel-hardness-grade-5-type-27-10bx.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  This range of premium cut-off wheels provides fast","Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,4-1/2 X .045 X 5/8-11 CUT-OFF ABRASIVE WHEEL HARDNESS GRADE 5 / TYPE 27 [10BX]
27764,Cut-Off and Chop Wheels,63183,5 X .045 X 5/8-11 CUT-OFF ABRASIVE WHEEL HARDNESS GRADE 5 / TYPE 27 [10BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63183-5-x-045-x-58-11-cut-off-abrasive-wheel-hardness-grade-5-type-27-10bx.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  This range of premium cut-off wheels provides fast","Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,5 X .045 X 5/8-11 CUT-OFF ABRASIVE WHEEL HARDNESS GRADE 5 / TYPE 27 [10BX]
27764,Cut-Off and Chop Wheels,63184,6 X .045 X 5/8-11 CUT-OFF ABRASIVE WHEEL HARDNESS GRADE 5 / TYPE 27 [10BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63184-6-x-045-x-58-11-cut-off-abrasive-wheel-hardness-grade-5-type-27-10bx.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  This range of premium cut-off wheels provides fast","Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,6 X .045 X 5/8-11 CUT-OFF ABRASIVE WHEEL HARDNESS GRADE 5 / TYPE 27 [10BX]
27764,Cut-Off and Chop Wheels,63192,4-1/2 X .045 X 5/8-11 SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX TYPE 27,,E:\IMAGES\ITEMS\product\6\3\pferd-63192-4-12-x-045-x-58-11-sg-plus-cut-off-wheel-hardness-grade-s-inox-type-27.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  PFERD’s top performing cut-off wheels for Stainles","Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX)Also suitable for carbon steel and all ferrous metals.Application: Cutting of sheet metal, sections, and solid materialRecommendation for Use:The .030 X-SLIM  produces a convincing cutting performance even on low powered grinders..040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.",,,,4-1/2 X .045 X 5/8-11 SG-PLUS CUT OFF WHEEL HARDNESS GRADE S-INOX TYPE 27
27764,Cut-Off and Chop Wheels,63204,4-1/2 X 1/8 X 7/8 CUT-OFF STAINLESS WHEEL [25],,E:\IMAGES\ITEMS\product\6\3\pferd-63204-4-12-x-18-x-78-cut-off-stainless-wheel-25.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.  Premium, long-life cut-off wheel for stainless ste","Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX), high temperature alloys. Also suitable for carbon steel and all ferrous metals.Application: For cutting sheet metal, sections, and solid materialRecommendation for Use:.040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.Recommended for angle grinders of all power output levels.",,,,4-1/2 X 1/8 X 7/8 CUT-OFF STAINLESS WHEEL [25]
27764,Cut-Off and Chop Wheels,63320,4-1/2 X .065 X 7/8 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63320-4-12-x-065-x-78-duodisc-cut-grinding-steelssttype-27-10bx.jpg,Pferd,"The new DUODISC® combination abrasive wheel is a cost-efficient and technically advanced solution for users needing a fast, time-saving cutting action and reliable deburring performance - now delivered by a single wheel!  DUODISC® combination cutting, lig",Available in two thicknesses:.065“ thickness for faster cutting with less material waste.1/8“ thickness for maximum tool life and high lateral stability.,,,,4-1/2 X .065 X 7/8 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX]
27764,Cut-Off and Chop Wheels,63321,5 X .065 X 7/8 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63321-5-x-065-x-78-duodisc-cut-grinding-steelssttype-27-10bx.jpg,Pferd,"PFERD cut-off wheels are global leaders in quality, consistency and performance.  PFERD cut-off wheels are global leaders in quality, consistency and performance.  DUODISC® combination cutting, light deburring and surface grinding wheels conform to U.S. a",Available in two thicknesses:.065“ thickness for faster cutting with less material waste.1/8“ thickness for maximum tool life and high lateral stability.,"Available in 4-1/2” and 5” diameters with 7/8” arbor hole, and with 5/8-11 quick change hub.",,,5 X .065 X 7/8 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX]
27764,Cut-Off and Chop Wheels,63326,4-1/2 X .065 W/HUB 5/8-11 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63326-4-12-x-065-whub-58-11-duodisc-cut-grinding-steelssttype-27-10bx.jpg,Pferd,"Available in 4-1/2” and 5” diameters with 7/8” arbor hole, and with 5/8-11 quick change hub.",Available in two thicknesses:.065“ thickness for faster cutting with less material waste.1/8“ thickness for maximum tool life and high lateral stability.,"PFERD cut-off wheels are global leaders in quality, consistency and performance.PFERD cut-off wheels are global leaders in quality, consistency and performance.DUODISC® combination cutting, light deburring and surface grinding wheels conform to U.S. and international safety standards. Suitable for both cutting and grinding of Steel and Stainless Steel. DUODISC® is manufactured without addition of ferrous, sulphurous or chlorinated fillers. Enjoy long service life and fact cutting action with angle grinders of all power outputs.",,,4-1/2 X .065 W/HUB 5/8-11 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX]
27764,Cut-Off and Chop Wheels,63333,4-1/2 X 1/8 X 7/8 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63333-4-12-x-18-x-78-duodisc-cut-grinding-steelssttype-27-10bx.jpg,Pferd,"Available in 4-1/2” and 5” diameters with 7/8” arbor hole, and with 5/8-11 quick change hub.",Available in two thicknesses:.065“ thickness for faster cutting with less material waste.1/8“ thickness for maximum tool life and high lateral stability.,"PFERD cut-off wheels are global leaders in quality, consistency and performance.PFERD cut-off wheels are global leaders in quality, consistency and performance.DUODISC® combination cutting, light deburring and surface grinding wheels conform to U.S. and international safety standards. Suitable for both cutting and grinding of Steel and Stainless Steel. DUODISC® is manufactured without addition of ferrous, sulphurous or chlorinated fillers. Enjoy long service life and fact cutting action with angle grinders of all power outputs.",,,4-1/2 X 1/8 X 7/8 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX]
27764,Cut-Off and Chop Wheels,63339,4-1/2 X 1/8 W/HUB 5/8-11 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63339-4-12-x-18-whub-58-11-duodisc-cut-grinding-steelssttype-27-10bx.jpg,Pferd,"Available in 4-1/2” and 5” diameters with 7/8” arbor hole, and with 5/8-11 quick change hub.",Available in two thicknesses:.065“ thickness for faster cutting with less material waste.1/8“ thickness for maximum tool life and high lateral stability.,"PFERD cut-off wheels are global leaders in quality, consistency and performance.PFERD cut-off wheels are global leaders in quality, consistency and performance.DUODISC® combination cutting, light deburring and surface grinding wheels conform to U.S. and international safety standards. Suitable for both cutting and grinding of Steel and Stainless Steel. DUODISC® is manufactured without addition of ferrous, sulphurous or chlorinated fillers. Enjoy long service life and fact cutting action with angle grinders of all power outputs.",,,4-1/2 X 1/8 W/HUB 5/8-11 DUODISC CUT & GRINDING STEEL/SST/TYPE 27 [10BX]
27764,Cut-Off and Chop Wheels,63401,"7"" X 1/8"" X 7/8"" METAL CUTOFF WHEEL",,E:\IMAGES\ITEMS\product\6\3\pferd-63401-7-x-18-x-78-metal-cutoff-wheel.jpg,Pferd,"High performance pipeline wheel features long service life for reduced wheel changes, fast grinding and cutting of root pass, and excellent edge-holding characteristics. For use on carbon steel and all ferrous metals.","Aluminum Oxide grainFast stock removal, long service lifeFor steel and all ferrous metals",,,,"7"" X 1/8"" X 7/8"" METAL CUTOFF WHEEL"
27764,Cut-Off and Chop Wheels,63402,"9"" X 1/8"" X 7/8"" METAL CUT OFF WHEEL",,E:\IMAGES\ITEMS\product\6\3\pferd-63402-9-x-18-x-78-metal-cut-off-wheel.jpg,Pferd,"High performance pipeline wheel features long service life for reduced wheel changes, fast grinding and cutting of root pass, and excellent edge-holding characteristics. For use on carbon steel and all ferrous metals.","Aluminum Oxide grainFast stock removal, long service lifeFor steel and all ferrous metals",,,,"9"" X 1/8"" X 7/8"" METAL CUT OFF WHEEL"
27764,Cut-Off and Chop Wheels,63403,7 X 1/8 X 5/8-11 PIPELINER CUT-OFF WHEEL,,E:\IMAGES\ITEMS\product\6\3\pferd-63403-7-x-18-x-58-11-pipeliner-cut-off-wheel.jpg,Pferd,"High performance pipeline wheel features long service life for reduced wheel changes, fast grinding and cutting of root pass, and excellent edge-holding characteristics. For use on carbon steel and all ferrous metals.","Aluminum Oxide grainFast stock removal, long service lifeFor steel and all ferrous metals",,,,7 X 1/8 X 5/8-11 PIPELINER CUT-OFF WHEEL
27764,Cut-Off and Chop Wheels,63404,9 X 1/8 X 5/8-11 PIPELINER CUT-OFF WHEEL,,E:\IMAGES\ITEMS\product\6\3\pferd-63404-9-x-18-x-58-11-pipeliner-cut-off-wheel.jpg,Pferd,"High performance pipeline wheel features long service life for reduced wheel changes, fast grinding and cutting of root pass, and excellent edge-holding characteristics. For use on carbon steel and all ferrous metals.","Aluminum Oxide grainFast stock removal, long service lifeFor steel and all ferrous metals",,,,9 X 1/8 X 5/8-11 PIPELINER CUT-OFF WHEEL
27764,Cut-Off and Chop Wheels,63405,4-1/2 X 1/8 X 5/8-11 PIPE LINER CUTOFF WHEEL [10/BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63405-4-12-x-18-x-58-11-pipe-liner-cutoff-wheel-10bx.jpg,Pferd,"High performance pipeline wheel features long service life for reduced wheel changes, fast grinding and cutting of root pass, and excellent edge-holding characteristics. For use on carbon steel and all ferrous metals.","Aluminum Oxide grainFast stock removal, long service lifeFor steel and all ferrous metals",,,,4-1/2 X 1/8 X 5/8-11 PIPE LINER CUTOFF WHEEL [10/BX]
27764,Cut-Off and Chop Wheels,63417,"9"" X 1/8 X 5/8-11 PIPELINE GRINDING & CUTTING TYPE 27 [10BX]",,E:\IMAGES\ITEMS\product\6\3\pferd-63417-9-x-18-x-58-11-pipeline-grinding-cutting-type-27-10bx.jpg,Pferd,"General purpose pipeline wheel provides smooth grinding action, fast removal rates and good service life with minimal contact pressure. In addition to providing an aggressive, low cost solution for conventional use, INOX-Rated Pipeline PSF is an excellent","Aluminum Oxide grainFast stock removal, good service lifeINOX Rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel",,,,"9"" X 1/8 X 5/8-11 PIPELINE GRINDING & CUTTING TYPE 27 [10BX]"
27764,Cut-Off and Chop Wheels,63501,"4""X 3/32""X 3/8"" ARBOR CUT OFF DISC[25PKG]",,E:\IMAGES\ITEMS\product\6\3\pferd-63501-4x-332x-38-arbor-cut-off-disc25pkg.jpg,Pferd,Recommended for angle grinders of all power output levels.,"Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.This range of premium cut-off wheels provides fast cutting performance and long service life. Recommended for professionals cutting steel and cast iron.",,,"4""X 3/32""X 3/8"" ARBOR CUT OFF DISC[25PKG]"
27764,Cut-Off and Chop Wheels,63502,4 X 3/32 X 5/8 CUT OFF WHEEL,,E:\IMAGES\ITEMS\product\6\3\pferd-63502-4-x-332-x-58-cut-off-wheel.jpg,Pferd,Recommended for angle grinders of all power output levels.,"Abrasive:  Aluminum OxideWorkpiece Materials: Steel, cast ironApplication: Cutting of sheet metal, sections, and solid materialRecommendation for Use: .040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.This range of premium cut-off wheels provides fast cutting performance and long service life. Recommended for professionals cutting steel and cast iron.",,,4 X 3/32 X 5/8 CUT OFF WHEEL
27764,Cut-Off and Chop Wheels,63607,"4-1/2"" X .045 X 7/8 CUT OFF WHEEL SG-ELASTIC TYPE 1 / R-IONX [25BX]",,E:\IMAGES\ITEMS\product\6\3\pferd-63607-4-12-x-045-x-78-cut-off-wheel-sg-elastic-type-1-r-ionx-25bx.jpg,Pferd,Recommended for angle grinders of all power output levels.,"Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX), high temperature alloys. Also suitable for carbon steel and all ferrous metals.Application: For cutting sheet metal, sections, and solid materialRecommendation for Use:.040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.Premium, long-life cut-off wheel for stainless steel (INOX) and high temperature alloys. Smooth, fast cutting action is achieved with minimal contact pressure.",,,"4-1/2"" X .045 X 7/8 CUT OFF WHEEL SG-ELASTIC TYPE 1 / R-IONX [25BX]"
27764,Cut-Off and Chop Wheels,63608,5 X .045 CUT OFF WHEEL TYPE 1 A46R,,E:\IMAGES\ITEMS\product\6\3\pferd-63608-5-x-045-cut-off-wheel-type-1-a46r.jpg,Pferd,Recommended for angle grinders of all power output levels.,"Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX), high temperature alloys. Also suitable for carbon steel and all ferrous metals.Application: For cutting sheet metal, sections, and solid materialRecommendation for Use:.040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.Premium, long-life cut-off wheel for stainless steel (INOX) and high temperature alloys. Smooth, fast cutting action is achieved with minimal contact pressure.",,,5 X .045 CUT OFF WHEEL TYPE 1 A46R
27764,Cut-Off and Chop Wheels,63612,7 X .045 X 7/8 TYPE 1 CUT WHEEL STEEL / SST [25BX],,E:\IMAGES\ITEMS\product\6\3\pferd-63612-7-x-045-x-78-type-1-cut-wheel-steel-sst-25bx.jpg,Pferd,Recommended for angle grinders of all power output levels.,"Abrasive: Aluminum OxideINOX-rated: Manufactured without addition of ferrous, sulphurous or chlorinated fillers.Workpiece Materials: Stainless steel (INOX), high temperature alloys. Also suitable for carbon steel and all ferrous metals.Application: For cutting sheet metal, sections, and solid materialRecommendation for Use:.040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","PFERD cut-off wheels are global leaders in quality, consistency and performance. The wide range of wheel shapes, thicknesses and cutting characteristics meet all demands for efficient cutting operations.Premium, long-life cut-off wheel for stainless steel (INOX) and high temperature alloys. Smooth, fast cutting action is achieved with minimal contact pressure.",,,7 X .045 X 7/8 TYPE 1 CUT WHEEL STEEL / SST [25BX]
27764,Cut-Off and Chop Wheels,63705,"7 X 1/8 X 7/8"" MASONRY FLAT CUTOFF WHEEL [25]",,E:\IMAGES\ITEMS\product\6\3\pferd-63705-7-x-18-x-78-masonry-flat-cutoff-wheel-25.jpg,Pferd,,"Recommendation for Use:.040”, .045” thickness for fast, convenient cutting with minimized burr formation.3/32” thickness for universal cut-off applications.1/8” thickness for maximum tool life with high lateral stability.","Performance cut-off wheels for use on masonry materials. Also useful for cutting titanium, hard aluminum, fibre glass, carbon fibre and plastics. Wheels provide long service life and fast cutting action.Abrasive: Silicon CarbideWorkpiece Materials: Natural stone, synthetic stone, refractory brick, aluminum, non-ferrous metalsApplication: Cutting a diverse selection of natural and synthetic materials in a variety of forms and sizes.",,,"7 X 1/8 X 7/8"" MASONRY FLAT CUTOFF WHEEL [25]"
27764,Cut-Off and Chop Wheels,63762,"10""X1/8""X5/8"" STEEL CUT BLADE 6,100RPM TYPE 1 A24-R-SG ALUM OXIDE",,E:\IMAGES\ITEMS\product\6\3\pferd-63762-10x18x58-steel-cut-blade-6100rpm-type-1-a24-r-sg-alum-oxide.jpg,Pferd,Performance cut-off wheels include diamond-shaped bores for use with circular saws.,,,,,"10""X1/8""X5/8"" STEEL CUT BLADE 6,100RPM TYPE 1 A24-R-SG ALUM OXIDE"
27764,Cut-Off and Chop Wheels,63842,7 X 5/8 W/DIAMOND KNOCKOUT CUTOFF WHEEL,,E:\IMAGES\ITEMS\product\6\3\pferd-63842-7-x-58-wdiamond-knockout-cutoff-wheel.jpg,Pferd,Performance cut-off wheels include diamond-shaped bores for use with circular saws.,,,,,7 X 5/8 W/DIAMOND KNOCKOUT CUTOFF WHEEL
27764,Cut-Off and Chop Wheels,63843,8 X 5/8 W/DIAMOND KNOCKOUT CUT OFF WHEEL,,E:\IMAGES\ITEMS\product\6\3\pferd-63843-8-x-58-wdiamond-knockout-cut-off-wheel.jpg,Pferd,Performance cut-off wheels include diamond-shaped bores for use with circular saws.,,,,,8 X 5/8 W/DIAMOND KNOCKOUT CUT OFF WHEEL
27764,Cut-Off and Chop Wheels,63844,6 X 5/8 CONCRETE CUT OFF WHEEL W/DIAMOND KO,,E:\IMAGES\ITEMS\product\6\3\pferd-63844-6-x-58-concrete-cut-off-wheel-wdiamond-ko.jpg,Pferd,Performance cut-off wheels include diamond-shaped bores for use with circular saws.,,,,,6 X 5/8 CONCRETE CUT OFF WHEEL W/DIAMOND KO
27764,Cut-Off and Chop Wheels,63845,7 X 5/8 CONCRETE CUT OFF WHEEL W/DIAMOND KO,,E:\IMAGES\ITEMS\product\6\3\pferd-63845-7-x-58-concrete-cut-off-wheel-wdiamond-ko.jpg,Pferd,Performance cut-off wheels include diamond-shaped bores for use with circular saws.,,,,,7 X 5/8 CONCRETE CUT OFF WHEEL W/DIAMOND KO
