category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
24960,Band Saw Blades,3634180950,MK MORSE 3634180950 MTX 7FT 11IN X1/2 025 18R BAND SAW BLADE,,E:\IMAGES\ITEMS\product\3\6\mk-morse-3634180950-mk-morse-3634180950-mtx-7ft-11in-x12-025-18r-band-saw-blade.jpg,MK Morse,,,747917 MK MORSE 3634180950 MTX 7FT 11IN X1/2 025 18R BAND SAW BLADE,,,MK MORSE 3634180950 MTX 7FT 11IN X1/2 025 18R BAND SAW BLADE
24960,Band Saw Blades,3655141200,MK MORSE 3655141200 10FT X1 035 14TPI BIMETAL MATRIX BANDSAW BLADE,,/,MK Morse,,,930353 MK MORSE 3655141200 10FT X1 035 14TPI BIMETAL MATRIX BANDSAW BLADE,36551.0,,MK MORSE 3655141200 10FT X1 035 14TPI BIMETAL MATRIX BANDSAW BLADE
24960,Band Saw Blades,3934131750,MK MORSE 3934131750 MTX 14FT 7IN X1/2 025 10/14 MATRIX BANDSAW BLADE Z,,/,MK Morse,,,,,,MK MORSE 3934131750 MTX 14FT 7IN X1/2 025 10/14 MATRIX BANDSAW BLADE Z
24960,Band Saw Blades,3954131660,MK MORSE 3954131660 13FT 10IN X3/4 035 10/14 BIMETAL MATRIX,,E:\IMAGES\ITEMS\product\3\9\mk-morse-3954131660-mk-morse-3954131660-13ft-10in-x34-035-1014-bimetal-matrix.jpg,MK Morse,,,928404 MK MORSE 3954131660 13FT 10IN X3/4 035 10/14 BIMETAL MATRIX,39541.0,,MK MORSE 3954131660 13FT 10IN X3/4 035 10/14 BIMETAL MATRIX
24960,Band Saw Blades,3954131830,MK MORSE 3954131830 15FT 3IN X3/4 035 10/14 BIMETAL MATRIX,,E:\IMAGES\ITEMS\product\3\9\mk-morse-3954131830-mk-morse-3954131830-15ft-3in-x34-035-1014-bimetal-matrix.jpg,MK Morse,,,928403 MK MORSE 3954131830 15FT 3IN X3/4 035 10/14 BIMETAL MATRIX,39541.0,,MK MORSE 3954131830 15FT 3IN X3/4 035 10/14 BIMETAL MATRIX
24960,Band Saw Blades,3954680950,MK MORSE 3954680950 MTX 7FT 11IN X3/4 035 6/10 BANDSAW BLADE,,E:\IMAGES\ITEMS\product\3\9\mk-morse-3954680950-mk-morse-3954680950-mtx-7ft-11in-x34-035-610-bandsaw-blade.jpg,MK Morse,,,676494 MK MORSE 3954680950 MTX 7FT 11IN X3/4 035 6/10 BANDSAW BLADE,,,MK MORSE 3954680950 MTX 7FT 11IN X3/4 035 6/10 BANDSAW BLADE
24960,Band Saw Blades,3955131800,MK MORSE 3955131800 MTX 15FT X1 035 10/14T BIMETAL BANDSAW BLADE,,E:\IMAGES\ITEMS\product\3\9\mk-morse-3955131800-mk-morse-3955131800-mtx-15ft-x1-035-1014t-bimetal-bandsaw-blade.jpg,MK Morse,,,742935 MK MORSE 3955131800 MTX 15FT X1 035 10/14T BIMETAL BANDSAW BLADE,,,MK MORSE 3955131800 MTX 15FT X1 035 10/14T BIMETAL BANDSAW BLADE
24960,Band Saw Blades,3955681660,MK MORSE 3955681660 MTX 13FT 10IN X1 035 6/10T BANDSAW BLADE,,/,MK Morse,,,,,,MK MORSE 3955681660 MTX 13FT 10IN X1 035 6/10T BANDSAW BLADE
29048,Saw Blades,3955811320,MK MORSE 3955811320 MTX 11FT X1 035 8/12T BLADE,,E:\IMAGES\ITEMS\product\3\9\mk-morse-3955811320-mk-morse-3955811320-mtx-11ft-x1-035-812t-blade.jpg,MK Morse,,,616024 MK MORSE 3955811320 MTX 11FT X1 035 8/12T BLADE,39558.0,,MK MORSE 3955811320 MTX 11FT X1 035 8/12T BLADE
29048,Saw Blades,3961581860,MK MORSE 3961581860 MTX 15FT 6IN X1-1/4 042 5/8T BLADE GW156BM ZWEG360,,E:\IMAGES\ITEMS\product\3\9\mk-morse-3961581860-mk-morse-3961581860-mtx-15ft-6in-x1-14-042-58t-blade-gw156bm-zweg360.jpg,MK Morse,,,677950 MK MORSE 3961581860 MTX 15FT 6IN X1-1/4 042 5/8T BLADE GW156BM ZWEG360C58MAT,,,MK MORSE 3961581860 MTX 15FT 6IN X1-1/4 042 5/8T BLADE GW156BM ZWEG360
24975,Jig Saw Blades,397728,MK MORSE 397728 BI METAL JIGSAW BLADE 4^ 10 TPI T-SHANK 2/PK,,E:\IMAGES\ITEMS\product\3\9\mk-morse-397728-mk-morse-397728-bi-metal-jigsaw-blade-4-10-tpi-t-shank-2pk.jpg,MK Morse,,,"JIG BIM 4"" 10T T-SHANK 2PK",5032639772.0,,MK MORSE 397728 BI METAL JIGSAW BLADE 4^ 10 TPI T-SHANK 2/PK
24975,Jig Saw Blades,400732,MK MORSE 400732 3-15/16X6T SABRE JIGSAW BLADE OLD# SBO406T25 (25/BOX,,E:\IMAGES\ITEMS\product\4\0\mk-morse-400732-mk-morse-400732-3-1516x6t-sabre-jigsaw-blade-old-sbo406t25-25box.jpg,MK Morse,,,141754 MK MORSE 400732 3-15/16X6T SABRE JIGSAW BLADE OLD# SBO406T25 (25/BOX SOLD PER EACH),5032640073.0,,MK MORSE 400732 3-15/16X6T SABRE JIGSAW BLADE OLD# SBO406T25 (25/BOX
29048,Saw Blades,4055461350,MK MORSE 4055461350 M42 11FT 3IN X1 035 4/6T BLADE,,E:\IMAGES\ITEMS\product\4\0\mk-morse-4055461350-mk-morse-4055461350-m42-11ft-3in-x1-035-46t-blade.png,MK Morse,,,,40554.0,,MK MORSE 4055461350 M42 11FT 3IN X1 035 4/6T BLADE
29048,Saw Blades,4061341740,MK MORSE 4061341740 M42 14FT 6IN X1.360 042 3/4T BLADE,,E:\IMAGES\ITEMS\product\4\0\mk-morse-4061341740-mk-morse-4061341740-m42-14ft-6in-x1360-042-34t-blade.jpg,MK Morse,,,616358 MK MORSE 4061341740 M42 14FT 6IN X1.360 042 3/4T BLADE,,,MK MORSE 4061341740 M42 14FT 6IN X1.360 042 3/4T BLADE
29048,Saw Blades,4061341960,MK MORSE 4061341960 M42 16FT 4IN X 1-1/4 3/4,,/,MK Morse,,,973269 MK MORSE 4061341960 M42 16FT 4IN X 1-1/4 3/4,,,MK MORSE 4061341960 M42 16FT 4IN X 1-1/4 3/4
24960,Band Saw Blades,4061461880,MK MORSE 4061461880 M42 BI-METAL 15FT 8IN 1-1/4^ .042 4-6/S VP BAND SA,,E:\IMAGES\ITEMS\product\4\0\mk-morse-4061461880-mk-morse-4061461880-m42-bi-metal-15ft-8in-1-14-042-4-6s-vp-band-sa.jpg,MK Morse,,,"734949 MK MORSE 4061461880 M42 BI-METAL 15FT 8IN 1-1/4"" .042 4-6/S VP BAND SAW BLADE ZWEG360C46M42PR",,,MK MORSE 4061461880 M42 BI-METAL 15FT 8IN 1-1/4^ .042 4-6/S VP BAND SA
29048,Saw Blades,4081462094,MK MORSE 4081462094 M42 17FT 5-1/2IN X1-1/2 050 4/6T PR BLADE,,E:\IMAGES\ITEMS\product\4\0\mk-morse-4081462094-mk-morse-4081462094-m42-17ft-5-12in-x1-12-050-46t-pr-blade.jpg,MK Morse,,,753825 MK MORSE 4081462094 M42 17FT 5-1/2IN X1-1/2 050 4/6T PR BLADE,40814.0,,MK MORSE 4081462094 M42 17FT 5-1/2IN X1-1/2 050 4/6T PR BLADE
24960,Band Saw Blades,4081462320,MK MORSE 4081462320 M42 19FT 4IN X1-1/2 050 4/6T BANDSAW BLADE,,E:\IMAGES\ITEMS\product\4\0\mk-morse-4081462320-mk-morse-4081462320-m42-19ft-4in-x1-12-050-46t-bandsaw-blade.jpg,MK Morse,,,753841 MK MORSE 4081462320 M42 19FT 4IN X1-1/2 050 4/6T BANDSAW BLADE,40814.0,,MK MORSE 4081462320 M42 19FT 4IN X1-1/2 050 4/6T BANDSAW BLADE
29048,Saw Blades,4155461590,MK MORSE 4155461590 13FT 3IN X1X035 4/6 ACHIEVER BI-METAL BLADE,,/,MK Morse,,,,,,MK MORSE 4155461590 13FT 3IN X1X035 4/6 ACHIEVER BI-METAL BLADE
28295,Rental Forks and Rakes,4161231740,MK MORSE 4161231740 ACHIEVER 14FT 6IN X1.360 042 2/3T POS RAKE BLADE,,E:\IMAGES\ITEMS\product\4\1\mk-morse-4161231740-mk-morse-4161231740-achiever-14ft-6in-x1360-042-23t-pos-rake-blade.jpg,MK Morse,,,738985 MK MORSE 4161231740 ACHIEVER 14FT 6IN X1.360 042 2/3T POS RAKE BLADE,,,MK MORSE 4161231740 ACHIEVER 14FT 6IN X1.360 042 2/3T POS RAKE BLADE
24960,Band Saw Blades,4255131380,MK MORSE 4255131380 M42 11FT 6IN X1 035 10/14 BAND SAW BLADE,,E:\IMAGES\ITEMS\product\4\2\mk-morse-4255131380-mk-morse-4255131380-m42-11ft-6in-x1-035-1014-band-saw-blade.jpg,MK Morse,,,751041 MK MORSE 4255131380 M42 11FT 6IN X1 035 10/14 BAND SAW BLADE,42551.0,,MK MORSE 4255131380 M42 11FT 6IN X1 035 10/14 BAND SAW BLADE
29048,Saw Blades,4255341500,MK MORSE 4255341500 M42 12FT 6IN X1 035 3/4T M42 COBALT,,E:\IMAGES\ITEMS\product\4\2\mk-morse-4255341500-mk-morse-4255341500-m42-12ft-6in-x1-035-34t-m42-cobalt.jpg,MK Morse,,,716001 MK MORSE 4255341500 M42 12FT 6IN X1 035 3/4T M42 COBALT,,,MK MORSE 4255341500 M42 12FT 6IN X1 035 3/4T M42 COBALT
24960,Band Saw Blades,4255811260,MK MORSE 4255811260 M42 10FT 6IN X1 035 8/12T BAND SAW BLADE,,/,MK Morse,,,,,,MK MORSE 4255811260 M42 10FT 6IN X1 035 8/12T BAND SAW BLADE
,,4261581960,MK MORSE 4261581960 M42 16FT 4IN X 1-1/4 5/8,,/,MK Morse,,,,,,MK MORSE 4261581960 M42 16FT 4IN X 1-1/4 5/8
,,4261811970,MK MORSE 4261811970 M42 16FT 5IN X1-1/4 042 8/12,,E:\IMAGES\ITEMS\product\4\2\mk-morse-4261811970-mk-morse-4261811970-m42-16ft-5in-x1-14-042-812.jpg,MK Morse,,,740511 MK MORSE 4261811970 M42 16FT 5IN X1-1/4 042 8/12,42618.0,,MK MORSE 4261811970 M42 16FT 5IN X1-1/4 042 8/12
24960,Band Saw Blades,5555461380,MK MORSE 5555461380 INDEPENDENCE 11FT 6IN X1 035 4/6T TOOTH INDEPENDEN,,/,MK Morse,,,"Morse® 11' 6"" X 1"" X .035"" Independence II® Bi-Metal Bandsaw Blade With 4/6 Variable",5555461380.0,,MK MORSE 5555461380 INDEPENDENCE 11FT 6IN X1 035 4/6T TOOTH INDEPENDEN
24960,Band Saw Blades,5561231440,MK MORSE 5561231440 12FT X1-1/4 .042 2/3 PITCH INDEPENDENCE II BAND S,,/,MK Morse,,,,,,MK MORSE 5561231440 12FT X1-1/4 .042 2/3 PITCH INDEPENDENCE II BAND S
24960,Band Saw Blades,5561461860,MK MORSE 5561461860 INDEPENDENCE 15FT 6IN X1-1/4 04204/6T BLADE,,/,MK Morse,,,748262 MK MORSE 5561461860 INDEPENDENCE 15FT 6IN X1-1/4 04204/6T BLADE,55614.0,,MK MORSE 5561461860 INDEPENDENCE 15FT 6IN X1-1/4 04204/6T BLADE
24960,Band Saw Blades,5561461970,MK MORSE 5561461970 INDEPENDENCE 16FT 5IN X1-1/4 042 4/6T BLADE,,/,MK Morse,,,,,,MK MORSE 5561461970 INDEPENDENCE 16FT 5IN X1-1/4 042 4/6T BLADE
24960,Band Saw Blades,5581232760,MK MORSE 5581232760 23FT X 1-1/2 .050 2/3T INDEPENDENCE II BAND SAW BL,,/,MK Morse,,,,,,MK MORSE 5581232760 23FT X 1-1/2 .050 2/3T INDEPENDENCE II BAND SAW BL
24960,Band Saw Blades,6532060930,MK MORSE 6532060930 HEHB 7FT 9IN X1/4 025 6T S BAND SAW BLADE,,/,MK Morse,,,,,,MK MORSE 6532060930 HEHB 7FT 9IN X1/4 025 6T S BAND SAW BLADE
24960,Band Saw Blades,6632141210,MK MORSE 6632141210 HEHB 10FT 1IN X1/4 025 14T BLADE,,E:\IMAGES\ITEMS\product\6\6\mk-morse-6632141210-mk-morse-6632141210-hehb-10ft-1in-x14-025-14t-blade.jpg,MK Morse,,,108397 MK MORSE 6632141210 HEHB 10FT 1IN X1/4 025 14T BLADE,,,MK MORSE 6632141210 HEHB 10FT 1IN X1/4 025 14T BLADE
24960,Band Saw Blades,6632141730,MK MORSE 6632141730 HEHB 14FT 5IN X1/4 025 14T BLADE,,E:\IMAGES\ITEMS\product\6\6\mk-morse-6632141730-mk-morse-6632141730-hehb-14ft-5in-x14-025-14t-blade.jpg,MK Morse,,,134532 MK MORSE 6632141730 HEHB 14FT 5IN X1/4 025 14T BLADE,,,MK MORSE 6632141730 HEHB 14FT 5IN X1/4 025 14T BLADE
24960,Band Saw Blades,6633180594,MK MORSE 6633180594 4FT 11-1/2IN X3/8 025 18TPI HB BIMETAL BANDSAW BL,,/,MK Morse,,,921152 MK MORSE 6633180594 4FT 11-1/2IN X3/8 025 18TPI HB BIMETAL BANDSAW BLADE,66331.0,,MK MORSE 6633180594 4FT 11-1/2IN X3/8 025 18TPI HB BIMETAL BANDSAW BL
29048,Saw Blades,6644141560,MK MORSE 6644141560 HEHB 13FT X3/4 032 14R BLADE,,E:\IMAGES\ITEMS\product\6\6\mk-morse-6644141560-mk-morse-6644141560-hehb-13ft-x34-032-14r-blade.png,MK Morse,,,105635 MK MORSE 6644141560 HEHB 13FT X3/4 032 14R BLADE,,,MK MORSE 6644141560 HEHB 13FT X3/4 032 14R BLADE
29048,Saw Blades,6655081370,MK MORSE 6655081370 HEHB 11FT 5IN X1 032 8R BLADE,,/,MK Morse,,,747938 MK MORSE 6655081370 HEHB 11FT 5IN X1 032 8R BLADE,,,MK MORSE 6655081370 HEHB 11FT 5IN X1 032 8R BLADE
29048,Saw Blades,6661062940,MK MORSE 6661062940 HEHB 24FT 6IN X1-1/4 042 6T CARBON PALLET BLADE **,,E:\IMAGES\ITEMS\product\6\6\mk-morse-6661062940-mk-morse-6661062940-hehb-24ft-6in-x1-14-042-6t-carbon-pallet-blade-.jpg,MK Morse,,,678093 MK MORSE 6661062940 HEHB 24FT 6IN X1-1/4 042 6T CARBON PALLET BLADE **GREENPACK**,66610.0,,MK MORSE 6661062940 HEHB 24FT 6IN X1-1/4 042 6T CARBON PALLET BLADE **
29048,Saw Blades,6832061430,MK MORSE 6832061430 HEHB 11FT 11IN X1/4 025 6T BLADE,,E:\IMAGES\ITEMS\product\6\8\mk-morse-6832061430-mk-morse-6832061430-hehb-11ft-11in-x14-025-6t-blade.jpg,MK Morse,,,236994 MK MORSE 6832061430 HEHB 11FT 11IN X1/4 025 6T BLADE,,,MK MORSE 6832061430 HEHB 11FT 11IN X1/4 025 6T BLADE
29048,Saw Blades,6834040930,MK MORSE 6834040930 HEHB 7FT 9IN X1/2 025 4T H BLADE,,E:\IMAGES\ITEMS\product\6\8\mk-morse-6834040930-mk-morse-6834040930-hehb-7ft-9in-x12-025-4t-h-blade.jpg,MK Morse,,,114679 MK MORSE 6834040930 HEHB 7FT 9IN X1/2 025 4T H BLADE,68340.0,,MK MORSE 6834040930 HEHB 7FT 9IN X1/2 025 4T H BLADE
29048,Saw Blades,7855461590,MK MORSE 7855461590 13FT 3IN X1X035 4/6 MAVERICK BI-METAL BLADE,,/,MK Morse,,,972898 MK MORSE 7855461590 13FT 3IN X1X035 4/6 MAVERICK BI-METAL BLADE,,,MK MORSE 7855461590 13FT 3IN X1X035 4/6 MAVERICK BI-METAL BLADE
29048,Saw Blades,7861341840,MK MORSE 7861341840 15FT 4IN X1-1/4X042 3/4PR MAVERICK BI-METAL BLADE,,/,MK Morse,,,,,,MK MORSE 7861341840 15FT 4IN X1-1/4X042 3/4PR MAVERICK BI-METAL BLADE
24960,Band Saw Blades,9155461800,MK MORSE 9155461800 15X1^X.035 4/6TPI CHALLENGER BANDSAW BLADE,,E:\IMAGES\ITEMS\product\9\1\mk-morse-9155461800-mk-morse-9155461800-15x1x035-46tpi-challenger-bandsaw-blade.png,MK Morse,,,,91554.0,,MK MORSE 9155461800 15X1^X.035 4/6TPI CHALLENGER BANDSAW BLADE
24960,Band Saw Blades,9155461920,MK MORSE 9155461920 16FT 1IN X.035 4/6T CHALLANGER BANDSAW BLADE,,/,MK Morse,,,,,,MK MORSE 9155461920 16FT 1IN X.035 4/6T CHALLANGER BANDSAW BLADE
24960,Band Saw Blades,9155571920,MK MORSE 9155571920 16FT 1IN X.035 5/7T CHALLANGER BANDSAW BLADE,,/,MK Morse,,,,91555.0,,MK MORSE 9155571920 16FT 1IN X.035 5/7T CHALLANGER BANDSAW BLADE
24960,Band Saw Blades,9191463840,MK MORSE 9191463840 CHALLENGER 32FT X2.657 .063 4/6T BANDSAW BLADE,,E:\IMAGES\ITEMS\product\9\1\mk-morse-9191463840-mk-morse-9191463840-challenger-32ft-x2657-063-46t-bandsaw-blade.png,MK Morse,,,912669 MK MORSE 9191463840 CHALLENGER 32FT 2IN X 2.657 .063 4/6T BANDSAW BLADE,91914.0,,MK MORSE 9191463840 CHALLENGER 32FT X2.657 .063 4/6T BANDSAW BLADE
24960,Band Saw Blades,9261342030,MK MORSE 9261342030 16FT 11IN X 1-1/4 .042 3/4T CHALLENGER BANDSAW BLA,,/,MK Morse,,,,92613.0,,MK MORSE 9261342030 16FT 11IN X 1-1/4 .042 3/4T CHALLENGER BANDSAW BLA
24960,Band Saw Blades,9291343660,MK MORSE 9291343660 30FT 6IN X2-5/8 .063 3/4T CHALLENGER BANDSAW BLADE,,/,MK Morse,,,851570 MK MORSE 9291343660 30FT 6IN X2-5/8 .063 3/4T CHALLENGER BANDSAW BLADE **INFRA METALS CONTRACT QUOTE 6110166**,92913.0,,MK MORSE 9291343660 30FT 6IN X2-5/8 .063 3/4T CHALLENGER BANDSAW BLADE
24960,Band Saw Blades,9291343860,MK MORSE 9291343860 CHALLENGER 32FT 2IN X 2.657 3/4T BANDSAW BLADE HEA,,/,MK Morse,,,927245 MK MORSE 9291343860 CHALLENGER 32FT 2IN X 2.657 3/4T BANDSAW BLADE HEAVY SET *Quote # 6110166*,92913.0,,MK MORSE 9291343860 CHALLENGER 32FT 2IN X 2.657 3/4T BANDSAW BLADE HEA
24960,Band Saw Blades,9291463660,MK MORSE 9291463660 30FT 6IN X2-5/8 .063 4/6T CHALLENGER BANDSAW BLADE,,E:\IMAGES\ITEMS\product\9\2\mk-morse-9291463660-mk-morse-9291463660-30ft-6in-x2-58-063-46t-challenger-bandsaw-blade.jpg,MK Morse,,,851570 MK MORSE 9291343660 30FT 6IN X2-5/8 .063 3/4T CHALLENGER BANDSAW BLADE **INFRA METALS CONTRACT QUOTE 6110166**,92914.0,,MK MORSE 9291463660 30FT 6IN X2-5/8 .063 4/6T CHALLENGER BANDSAW BLADE
29048,Saw Blades,ACHIEVER,MK MORSE ACHIEVER 15FT 10IN X1.36 0 042 4/6T ACHIEVER BLADE 4361461900,,E:\IMAGES\ITEMS\product\A\C\mk-morse-achiever-mk-morse-achiever-14ft-6in-x1360-040-34t-pos-rake-4161341740.png,MK Morse,"Consistently reliable with excellent durability in mild to difficult materials, the Morse Achiever™ bi-metal band saw blades cut layer and bundle cuts in large profiles and solids.",,"Production cutting a variety of materials from carbon steel through stainless steel Layer and bundle cuts of 1018, 4140, 4340, tool steel, stainless steels Exceptional long fatigue life to eliminate pre-mature breakage Exceptional tooth durability in a wide range of mild to difficult materials 0 degree rake are well suited for production cutting structurals, solids and thin walled pipe.",,,MK MORSE ACHIEVER 15FT 10IN X1.36 0 042 4/6T ACHIEVER BLADE 4361461900
24964,Circular Saw Blades,CSM842NSC,MK MORSE CSM842NSC CIRCULAR SAW BLADE NXT 8 42T STEEL CARDED 101387,,E:\IMAGES\ITEMS\product\C\S\mk-morse-csm842nsc-mk-morse-csm842nsc-circular-saw-blade-nxt-8-42t-steel-carded-101387.png,MK Morse,,,802436 MK MORSE CSM842NSC CIRCULAR SAW BLADE NXT 8 42T STEEL CARDED 101387,5032610138.0,,MK MORSE CSM842NSC CIRCULAR SAW BLADE NXT 8 42T STEEL CARDED 101387
24964,Circular Saw Blades,CSM948NSC,MK MORSE CSM948NSC 9^ CIRCULAR SAW BLADE METAL DEVIL 1^AH 48T THIN STE,,E:\IMAGES\ITEMS\product\C\S\mk-morse-csm948nsc-mk-morse-csm948nsc-9-circular-saw-blade-metal-devil-1ah-48t-thin-ste.jpg,MK Morse,,,"Cuts through steel, iron and aluminum without premature chipping of teeth Minimal heat transferred to the inner plate, fresh cuts are cool to the touch Eliminates virtually all hot sparks, abrasive dust, grit, scorched surfaces and burns that require additional finishing Packaging 1 per blister pack",5032610140.0,,MK MORSE CSM948NSC 9^ CIRCULAR SAW BLADE METAL DEVIL 1^AH 48T THIN STE
24960,Band Saw Blades,HEFB,MK MORSE HEFB 9FT 11-1/2IN X1IN 035 6/T BANDSAW BLADE 1655061194,,/,MK Morse,,,,16550.0,,MK MORSE HEFB 9FT 11-1/2IN X1IN 035 6/T BANDSAW BLADE 1655061194
24960,Band Saw Blades,HEHB,MK MORSE HEHB 8FT X3/8 025 4H HEFB BANDSAW BLADE 1833040960,,/,MK Morse,,,,18330.0,,MK MORSE HEHB 8FT X3/8 025 4H HEFB BANDSAW BLADE 1833040960
29048,Saw Blades,HHB1218T10,MK MORSE HHB1218T10 12^ HACK SAW 18T BLADE 10/PK 302180,,E:\IMAGES\ITEMS\product\H\H\mk-morse-hhb1218t10-mk-morse-hhb1218t10-12-hack-saw-18t-blade-10pk-302180.png,MK Morse,,,Locking Screw Design allows for storage of extra blades and secures blade for ?jab? sawing Multiple Pin Locations for mounting blade at 90° or 45°for standard or flush-cut applications Tensioning Handle provides extra torque for straighter cuts and longer blade life,5032630218.0,,MK MORSE HHB1218T10 12^ HACK SAW 18T BLADE 10/PK 302180
24960,Band Saw Blades,INDEP,MK MORSE INDEP II 15FT X1-1/4 .042 2/3T BANDSAW BLADE 5561231800,,/,MK Morse,,,,55612.0,,MK MORSE INDEP II 15FT X1-1/4 .042 2/3T BANDSAW BLADE 5561231800
29048,Saw Blades,M42,MK MORSE M42 16FT 1IN X1-1/4 042 2/3TPI BLADE 4061231930,,/,MK Morse,,,,40612.0,,MK MORSE M42 16FT 1IN X1-1/4 042 2/3TPI BLADE 4061231930
24848,Hex Shank Drill Bits,M55P,MK MORSE M55P ARBOR 5/8 HEX SHANK 1-1/4^ TO 6^ 140218,,E:\IMAGES\ITEMS\product\M\5\mk-morse-m55p-mk-morse-m55p-arbor-58-hex-shank-1-14-to-6-140218.png,MK Morse,,,,5032614021.0,,MK MORSE M55P ARBOR 5/8 HEX SHANK 1-1/4^ TO 6^ 140218
24848,Hex Shank Drill Bits,MA24,MK MORSE MA24 ARBOR 9/16 TO 1-3/16 1/4 HEX SHANK REPLACES M24-BOX,,E:\IMAGES\ITEMS\product\M\A\mk-morse-ma24-mk-morse-ma24-arbor-916-to-1-316-14-hex-shank-replaces-m24-box.png,MK Morse,,,,5032613900.0,,MK MORSE MA24 ARBOR 9/16 TO 1-3/16 1/4 HEX SHANK REPLACES M24-BOX
24848,Hex Shank Drill Bits,MA34-BOX,MK MORSE MA34-BOX ARBOR 3/8 HEX SHANK 9/16 TO 1-3/16 139014 REPLACES M,,E:\IMAGES\ITEMS\product\M\A\mk-morse-ma34-box-mk-morse-ma34-box-arbor-38-hex-shank-916-to-1-316-139014-replaces-m.png,MK Morse,,,,5032613901.0,,MK MORSE MA34-BOX ARBOR 3/8 HEX SHANK 9/16 TO 1-3/16 139014 REPLACES M
24848,Hex Shank Drill Bits,MA35PS,MK MORSE MA35PS ARBOR 3/8 HEX SHANK 1-1/4^ TO 6^ REPLACES M35PS,,E:\IMAGES\ITEMS\product\M\A\mk-morse-ma35ps-mk-morse-ma35ps-arbor-38-hex-shank-1-14-to-6-replaces-m35ps.png,MK Morse,,,"• Various shank sizes 3/8"" or 1/2"" drills • Short pilot drills and arbors require a 3-1/16"" pilot bit • Long pilot drills and arbors have a pass through shank • Hex arbors with non-slit jaw slots are positive drive • SDS arbors are used in tools having SDS chucks, to drive hole saws in rotary hammers or hammer drills",5032613902.0,,MK MORSE MA35PS ARBOR 3/8 HEX SHANK 1-1/4^ TO 6^ REPLACES M35PS
24848,Hex Shank Drill Bits,MA45PS,MK MORSE MA45PS 139038 7/16 HEX PIN ARBOR REPLACES M45P M44K M45 M4,,E:\IMAGES\ITEMS\product\M\A\mk-morse-ma45ps-mk-morse-ma45ps-139038-716-hex-pin-arbor-replaces-m45p-m44k-m45-m4.png,MK Morse,,,,5032613903.0,,MK MORSE MA45PS 139038 7/16 HEX PIN ARBOR REPLACES M45P M44K M45 M4
28186,Aircraft Length Drill Bits,ME12,MK MORSE ME12 12^ 7/16 EXTENSION 140126,,E:\IMAGES\ITEMS\product\M\E\mk-morse-me12-mk-morse-me12-12-716-extension-140126.png,MK Morse,,,,5032614012.0,,MK MORSE ME12 12^ 7/16 EXTENSION 140126
24852,Hole Saws,MHS02E,MK MORSE MHS02E HOLE SAW ELECTRICIAN KIT 7/8 1-1/8 1-3/8 1-3/4 2^,,E:\IMAGES\ITEMS\product\M\H\mk-morse-mhs02e-mk-morse-mhs02e-hole-saw-electrician-kit-78-1-18-1-38-1-34-2.png,MK Morse,,,,5032617777.0,,MK MORSE MHS02E HOLE SAW ELECTRICIAN KIT 7/8 1-1/8 1-3/8 1-3/4 2^
24852,Hole Saws,MHS04P,MK MORSE MHS04P HOLE SAW PLUMBERS KIT 3/4 7/8 1-1/8 1-1/2 1-3/4 2-1/4,,E:\IMAGES\ITEMS\product\M\H\mk-morse-mhs04p-mk-morse-mhs04p-hole-saw-plumbers-kit-34-78-1-18-1-12-1-34-2-14.png,MK Morse,,,,5032617779.0,,MK MORSE MHS04P HOLE SAW PLUMBERS KIT 3/4 7/8 1-1/8 1-1/2 1-3/4 2-1/4
24852,Hole Saws,MHS08E,MK MORSE MHS08E HOLE SAW MASTER ELECTRICIAN KIT 7/8 1-1/8 1-3/8 1-3,,/,MK Morse,,,"These handy hole saw kits conveniently organize and store the sizes pros need within easy reach. For cutting in wood, nail embedded wood, ferrous and non-ferrous metals and plastics. Cutting depth is 1-15/16? (49mm).",5032617775.0,,MK MORSE MHS08E HOLE SAW MASTER ELECTRICIAN KIT 7/8 1-1/8 1-3/8 1-3
24852,Hole Saws,MHS09-BOX,MK MORSE MHS09-BOX 9/16 HOLE SAW BI-METAL REPLACES AV09,,E:\IMAGES\ITEMS\product\M\H\mk-morse-mhs09-box-mk-morse-mhs09-box-916-hole-saw-bi-metal-replaces-av09.jpg,MK Morse,,,"Patent Pending tooth set design optimized to remove material faster New cap reduces runout and vibration New side slot increased leverage for faster, easier slug removal New exterior red coating reduces side wall friction for efficient cutting Heavy duty .050 side wall for greater stability",5032617709.0,,MK MORSE MHS09-BOX 9/16 HOLE SAW BI-METAL REPLACES AV09
24852,Hole Saws,MHS100,MK MORSE MHS100 MAINTENANCE 13PC HOLE SAW KIT 3/4 7/8 1-1/8 1-3/8,,E:\IMAGES\ITEMS\product\M\H\mk-morse-mhs100-mk-morse-mhs100-maintenance-13pc-hole-saw-kit-34-78-1-18-1-38.jpg,MK Morse,,,"51838 MK MORSE MHS100 MAINTENANCE 13PC HOLE SAW KIT 3/4, 7/8, 1-1/8, 1-3/8, 1-1/2, 1-3/4, 2, 2-1/4, 2-1/2 ARBORS: M24K, M44, M45P (1)12"" EXTENSION REPLACES AV100",5032617782.0,,MK MORSE MHS100 MAINTENANCE 13PC HOLE SAW KIT 3/4 7/8 1-1/8 1-3/8
