category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2436IDPAV2-33538,Cast In Place Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2436idpav2-33538-cast-in-place-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 36""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2448IDPAV1-33538,Cast In Place Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2448idpav1-33538-cast-in-place-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 48""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2448IDPAV2-33538,Cast In Place Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2448idpav2-33538-cast-in-place-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 48""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2460IDPAV1-33538,Cast In Place Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2460idpav1-33538-cast-in-place-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 60""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2460IDPAV2-33538,Cast In Place Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2460idpav2-33538-cast-in-place-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 60""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3648IDPAV1-33538,Cast In Place Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3648idpav1-33538-cast-in-place-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 48""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3660IDPAV1-33538,Cast In Place Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3660idpav1-33538-cast-in-place-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 60""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3648IDPAV2-33538,Cast In Place Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3648idpav2-33538-cast-in-place-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 48""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3660IDPAV2-33538,Cast In Place Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3660idpav2-33538-cast-in-place-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 60""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2436REP-33538,Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2436rep-33538-cast-in-place-replaceable-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concretePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""  Cast in Place Replaceable Tactile, available in both Rectangular and Radius, is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Replaceable Tactile is used for new curb ramps or new construction applications and is the only 100% replaceable Detectable Warning product on the market.","Available Colors             All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 36""Dome Spacing: 2.35""",Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2448REP-33538,Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2448rep-33538-cast-in-place-replaceable-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concretePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""  Cast in Place Replaceable Tactile, available in both Rectangular and Radius, is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Replaceable Tactile is used for new curb ramps or new construction applications and is the only 100% replaceable Detectable Warning product on the market.","Available Colors             All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 48""Dome Spacing: 2.35""",Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2460REP-33538,Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2460rep-33538-cast-in-place-replaceable-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concretePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""  Cast in Place Replaceable Tactile, available in both Rectangular and Radius, is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Replaceable Tactile is used for new curb ramps or new construction applications and is the only 100% replaceable Detectable Warning product on the market.","Available Colors             All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 60""Dome Spacing: 2.35""",Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3648REP-33538,Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3648rep-33538-cast-in-place-replaceable-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concretePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""  Cast in Place Replaceable Tactile, available in both Rectangular and Radius, is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Replaceable Tactile is used for new curb ramps or new construction applications and is the only 100% replaceable Detectable Warning product on the market.","Available Colors             All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 48""Dome Spacing: 2.35""",Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3660REP-33538,Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3660rep-33538-cast-in-place-replaceable-tactile-warning-surface-tiles-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concretePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""  Cast in Place Replaceable Tactile, available in both Rectangular and Radius, is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Replaceable Tactile is used for new curb ramps or new construction applications and is the only 100% replaceable Detectable Warning product on the market.","Available Colors             All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 60""Dome Spacing: 2.35""",Cast In Place Replaceable Tactile Warning Surface Tiles - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,24RADREP-33538,Radius Truncated Dome Detectable Warning Systems - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-24radrep-33538-radius-truncated-dome-detectable-warning-systems-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world and the only TRUE UNIVERSAL Radius Tile in the Industry.,"Available in CAST IN PLACE REPLACEABLE & SURFACE APPLIEDFor use on most Radius curb applications; new construction or RetrofitAll Panels are pre-scored to be cut at 10’,15’ and 20’ radius  Radius Tactiles are made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Replaceable Radius Tactile is used for new curb ramps or new construction applications. The Surface Applied Radius Tactile is used to retrofit over an existing concrete substrate and can be installed in as little as 10 minutes.","Available Colors       All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,Cast In Place Replaceable,Radius Truncated Dome Detectable Warning Systems - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,24RADRET-33538,Radius Truncated Dome Detectable Warning Systems - Federal Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-24radret-33538-radius-truncated-dome-detectable-warning-systems-federal-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world and the only TRUE UNIVERSAL Radius Tile in the Industry.,"Available in CAST IN PLACE REPLACEABLE & SURFACE APPLIEDFor use on most Radius curb applications; new construction or RetrofitAll Panels are pre-scored to be cut at 10’,15’ and 20’ radius  Radius Tactiles are made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Replaceable Radius Tactile is used for new curb ramps or new construction applications. The Surface Applied Radius Tactile is used to retrofit over an existing concrete substrate and can be installed in as little as 10 minutes.","Available Colors       All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,Surface Applied Radius,Radius Truncated Dome Detectable Warning Systems - Federal Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2436IDPAV1-36118,Cast In Place Tactile Warning Surface Tiles - Dark Gray,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2436idpav1-36118-cast-in-place-tactile-warning-surface-tiles-brick-red- 4.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 36""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Dark Gray
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2460IDPAV1-23594,Cast In Place Tactile Warning Surface Tiles - Seattle Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2460idpav1-23594-cast-in-place-tactile-warning-surface-tiles-seattle-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 60""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Seattle Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2460IDPAV2-23594,Cast In Place Tactile Warning Surface Tiles - Seattle Yellow,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2460idpav2-23594-cast-in-place-tactile-warning-surface-tiles-seattle-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 60""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Seattle Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3648IDPAV1-23594,Cast In Place Tactile Warning Surface Tiles - Seattle Yellow,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3648idpav1-23594-cast-in-place-tactile-warning-surface-tiles-seattle-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 48""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Seattle Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3660IDPAV1-23594,Cast In Place Tactile Warning Surface Tiles - Seattle Yellow,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3660idpav1-23594-cast-in-place-tactile-warning-surface-tiles-seattle-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 60""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Seattle Yellow
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3648IDPAV2-23594,Cast In Place Tactile Warning Surface Tiles - Seattle Yellow,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3648idpav2-23594-cast-in-place-tactile-warning-surface-tiles-seattle-yellow.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 48""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Seattle Yellow
