category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Heavy Duty Orange ""H33F""","Core Bits Heavy Duty Orange ""H33F""",The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H33F - Hard aggregate,E:\IMAGES\ITEMS\product\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange.jpg,Diamond Products,"Diamond Products Core Bits Heavy Duty Orange ""H33F""","Application - Hard aggregateThe industry standard in coringExcellent footage and drilling speedDesigned for applications with light to moderate steelBond : H33FCore length : 13""Segment height : .287""Quality grade : Heavy Duty Orange Core BitAvailable in the following sizes :  Part #  Size  Hub  BH500  1/2""  5/8""-11  BH750  3/4""  5/8""-11  BH625  5/8""  5/8""-11  BH875  7/8""  5/8""-11  BH1000  1""  5/8""-11  BH1125  1-1/8""  5/8""-11  BH1250  1-1/4""  5/8""-11  BH1375  1-3/8""  5/8""-11  BH1500  1-1/2""  5/8""-11  BH1625  1-5/8""  1-1/4""-7  BH1750  1-3/4""  1-1/4""-7  BH1875  1-7/8""  1-1/4""-7  BH2000  2""  1-1/4""-7  BH2250  2-1/4""  1-1/4""-7  BH2500  2-1/2""  1-1/4""-7  BH2750  2-3/4""  1-1/4""-7  BH3000  3""  1-1/4""-7  BH3250  3-1/4""  1-1/4""-7  BH3500  3-1/2""  1-1/4""-7  BH4000  4""  1-1/4""-7  BH4250  4-1/4""  1-1/4""-7  BH4500  4-1/2""  1-1/4""-7  BH5000  5""  1-1/4""-7  BH5500  5-1/2""  1-1/4""-7  BH6000  6""  1-1/4""-7  BH6250  6-1/4""  1-1/4""-7  BH6500  6-1/2""  1-1/4""-7  BH7000  7""  1-1/4""-7  BH8000  8""  1-1/4""-7  BH9000  9""  1-1/4""-7  BH10000  10""  1-1/4""-7  BH12000  12""  1-1/4""-7  BH14000  14""  1-1/4""-7  BH16000  16""  1-1/4""-7  BH18000  18""  1-1/4""-7  BH20000  20""  1-1/4""-7  BH24000  24""  1-1/4""-7 \r\n",The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H33F - Hard aggregate,,"Diamond Products Core Bits Heavy Duty Orange ""H33F""","Core Bits Heavy Duty Orange ""H33F"""
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Heavy Duty Orange ""H33F"" Spoked","Core Bits Heavy Duty Orange ""H33F"" Spoked",The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H33F - Hard aggregate,E:\IMAGES\ITEMS\product\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange-H33F.jpg,Diamond Products,"Diamond Products Core Bits Heavy Duty Orange ""H33F"" Spoked","Application - Hard aggregateThe industry standard in coringExcellent footage and drilling speedDesigned for applications with light to moderate steelIncludes spoke back hub with radial water sprayer which gets water to the outside edge of the bit where it is neededSpoked back hub is removeable for easier transport and less stress on the drill motor.Spoked back hub can be removed to gain access to the core.Bond : H33FCore length : 30""Segment height : .287""Hub : 1-1/4""-7Quality grade : Heavy Duty Orange Core Bit with Spoked HubAvailable in the following size : Part #  Size \r\n BH28000  28""",The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H33F - Hard aggregate,,"Diamond Products Core Bits Heavy Duty Orange ""H33F"" Spoked","Core Bits Heavy Duty Orange ""H33F"" Spoked"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Heavy Duty Orange ""H33F"" Wide","Core Bits Heavy Duty Orange ""H33F"" Wide",The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H33F - Hard aggregate,E:\IMAGES\ITEMS\product\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange-H33F.jpg,Diamond Products,"Diamond Products Core Bits Heavy Duty Orange ""H33F"" Wide","Application - Hard aggregateThe industry standard in coringExcellent footage and drilling speedDesigned for applications with light to moderate steelWide spaced bits allow less surface to surface contact which makes drilling fasterBond : H33FCore length : 13""Segment height : .287""Hub : 1-1/4""-7Quality grade : Heavy Duty Orange Wide Spaced Core BitAvailable in the following sizes : Part #  Size  BHW2000  2""  BHW3000  3""  BHW4000  4""  BHW5000  5""  BHW6000  6""  BHW6250  6-1/4""  BHW8000  8""",The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H33F - Hard aggregate,,"Diamond Products Core Bits Heavy Duty Orange ""H33F"" Wide","Core Bits Heavy Duty Orange ""H33F"" Wide"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Heavy Duty Orange ""H64L""","Core Bits Heavy Duty Orange ""H64L""","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H64L - Asphalt/block, long life",E:\IMAGES\ITEMS\product\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange-H64L.jpg,Diamond Products,"Diamond Products Core Bits Heavy Duty Orange ""H64L""","Application - Asphalt/BlockThe industry standard in coringExcellent footage and drilling speedDesigned for applications with light to moderate steelBond : H64LSegment height : .287""Quality grade : Heavy Duty Orange Core BitAvailable in the following sizes : Part #  Size  Core Length  Hub  BH1000  1""  13""  5/8""-11  BH1125  1-1/8""  13""  5/8""-11  BH1250  1-1/4""  13""  5/8""-11  BH1375  1-3/8""  13""  5/8""-11  BH1500  1-1/2""  13""  5/8""-11  BH1625  1-5/8""  13""  1-1/4""-7  BH1750  1-3/4""  13""  1-1/4""-7  BH1875  1-7/8""  13""  1-1/4""-7  BH2000  2""  13""  1-1/4""-7  BH2250  2-1/4""  13""  1-1/4""-7  BH2500  2-1/2""  13""  1-1/4""-7  BH2750  2-3/4""  13""  1-1/4""-7  BH3000  3""  13""  1-1/4""-7  BH3250  3-1/4""  13""  1-1/4""-7  BH3500  3-1/2""  13""  1-1/4""-7  BH4000  4""  13""  1-1/4""-7  BH4250  4-1/4""  13""  1-1/4""-7  BH4500  4-1/2""  13""  1-1/4""-7  BH5000  5""  13""  1-1/4""-7  BH5500  5-1/2""  13""  1-1/4""-7  BH6000  6""  13""  1-1/4""-7  BH6250  6-1/4""  13""  1-1/4""-7  BH6500  6-1/2""  13""  1-1/4""-7  BH7000  7""  13""  1-1/4""-7  BH8000  8""  13""  1-1/4""-7  BH9000  9""  13""  1-1/4""-7  BH10000  10""  13""  1-1/4""-7  BH12000  12""  13""  1-1/4""-7  BH14000  14""  16""  1-1/4""-7  BH16000  16""  18""  1-1/4""-7  BH18000  18""  20""  1-1/4""-7  BH20000  20""  22""  1-1/4""-7  24000  24""  26""  1-1/4""-7","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H64L - Asphalt/block, long life",,"Diamond Products Core Bits Heavy Duty Orange ""H64L""","Core Bits Heavy Duty Orange ""H64L"""
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Heavy Duty Orange ""H64L"" Open","Core Bits Heavy Duty Orange ""H64L"" Open","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H64L - Asphalt/block, long life",E:\IMAGES\ITEMS\product\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange-H64L.jpg,Diamond Products,"Diamond Products Core Bits Heavy Duty Orange ""H64L"" Open","Application - Asphalt / BlockThe industry standard in coringExcellent footage and drilling speedDesigned for applications with light to moderate steelFor use with expansion adaptorsAllows for easier retrieval of the coreBond : H64LCore length : 13""Segment height : .287""Hub : 1-1/4""-7Quality grade : Heavy Duty Orange Open End Core BitAvailable in the following sizes : Part #  Size  BHO4000  4""  BHO4250  4-1/4""  BHO6000  6""","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H64L - Asphalt/block, long life",,"Diamond Products Core Bits Heavy Duty Orange ""H64L"" Open","Core Bits Heavy Duty Orange ""H64L"" Open"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Heavy Duty Orange ""H64L"" Spoked","Core Bits Heavy Duty Orange ""H64L"" Spoked","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H64L - Asphalt/block, long life",E:\IMAGES\ITEMS\product\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange-H64L.jpg,Diamond Products,"Diamond Products Core Bits Heavy Duty Orange ""H64L"" Spoked","Application : Asphalt / BlockThe industry standard in coringExcellent footage and drilling speedDesigned for applications with light to moderate steelIncludes spoke back hub with radial water sprayer which gets water to the outside edge of the bit where it is neededSpoked back hub is removable for easier transport and less stress on the drill motorSpoked back hub can be removed to gain access to the coreBond : H64LSegment height : .287""Hub : 1-1/4""-7Quality grade : Heavy Duty Orange Core Bit with Spoked HubAvailable in the following sizes :  Part #  Size  Core Length  BH26000  26""  28""  BH36000  36""  38""","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H64L - Asphalt/block, long life",,"Diamond Products Core Bits Heavy Duty Orange ""H64L"" Spoked","Core Bits Heavy Duty Orange ""H64L"" Spoked"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Heavy Duty Orange ""H64L"" Wide","Core Bits Heavy Duty Orange ""H64L"" Wide","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H64L - Asphalt/block, long life",E:\IMAGES\ITEMS\product\h\e\Diamond-Products-Core-Bits-Heavy-Duty-Orange-H64L.jpg,Diamond Products,"Diamond Products Core Bits Heavy Duty Orange ""H64L"" Wide","Application : Asphalt / BlockThe industry standard in coringExcellent footage and drilling speedDesigned for applications with light to moderate steelWide spaced bits allow less surface to surface contact which makes drilling fasterBond : H64LCore length : 13""Segment height : .287""Hub : 1-1/4""-7Quality grade : Heavy Duty Orange Wide Spaced Core BitAvailable in the following sizes :  Part #  Size  BHW2000  2""  BHW2250  2-1/4""  BHW2500  2-1/2""  BHW4000  4""  BHW4250  4-1/4""  BHW4500  4-1/2""  BHW6000  6""  BHW6250  6-1/4""  BHW8000  8""  BHW10000  10""","The Heavy Duty Orange is our most popular bit.  It has a high diamond concentration for excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel.H64L - Asphalt/block, long life",,"Diamond Products Core Bits Heavy Duty Orange ""H64L"" Wide","Core Bits Heavy Duty Orange ""H64L"" Wide"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Premium Black ""POL""","Core Bits Premium Black ""POL""","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.POL - General purpose, fast drilli",E:\IMAGES\ITEMS\product\p\r\Diamond-Products-Core-Bits-Premium-Black.jpg,Diamond Products,"Diamond Products Core Bits Premium Black ""POL""","Application : General purpose, long lifeVery high diamond concentrationGives maximum footage and drilling speed in all types of wet drilling applicationsGood in moderate to high steelBond : POLSegment height : .287""Quality grade : Premium Black Core BitAvailable in the following sizes : Part #  Size  Core Length  Hub  BP500  1/2""  13""  5/8""-11  BP625  5/8""  13""  5/8""-11  BP750  3/4""  13""  5/8""-11  BP875  7/8""  13""  5/8""-11  BP1000  1""  13""  5/8""-11  BP1125  1-1/8""  13""  5/8""-11  BP1250  1-1/4""  13""  5/8""-11  BP1375  1-3/8""  13""  5/8""-11  BP1500  1-1/2""  13""  5/8""-11  BP1625  1-5/8""  13""  1-1/4""-7  BP1750  1-3/4""  13""  1-1/4""-7  BP1875  1-7/8""  13""  1-1/4""-7  BP2000  2""  13""  1-1/4""-7  BP2250  2-1/4""  13""  1-1/4""-7  BP2500  2-1/2""  13""  1-1/4""-7  BP2750  2-3/4""  13""  1-1/4""-7  BP3000  3""  13""  1-1/4""-7  BP3250  3-1/4""  13""  1-1/4""-7  BP3500  3-1/2""  13""  1-1/4""-7  BP4000  4""  13""  1-1/4""-7  BP4250  4-1/4""  13""  1-1/4""-7  BP4500  4-1/2""  13""  1-1/4""-7  BP5000  5""  13""  1-1/4""-7  BP5500  5-1/2""  13""  1-1/4""-7  BP6000  6""  13""  1-1/4""-7  BP6250  6-1/4""  13""  1-1/4""-7  BP6500  6-1/2""  13""  1-1/4""-7  BP7000  7""  13""  1-1/4""-7  BP8000  8""  13""  1-1/4""-7  BP9000  9""  13""  1-1/4""-7  BP10000  10""  13""  1-1/4""-7  BP12000  12""  13""  1-1/4""-7  BP14000  14""  16""  1-1/4""-7  BP16000  16""  18""  1-1/4""-7  BP18000  18""  20""  1-1/4""-7  BP20000  20""  22""  1-1/4""-7  BP24000  24""  26""  1-1/4""-7","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.POL - General purpose, fast drilling",,"Diamond Products Core Bits Premium Black ""POL""","Core Bits Premium Black ""POL"""
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Premium Black ""POL"" Open","Core Bits Premium Black ""POL"" Open","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.POL - General purpose, fast drilli",E:\IMAGES\ITEMS\product\D\i\Diamond-Products-Core-Bits-Premium-Black-POL.jpg,Diamond Products,"Diamond Products Core Bits Premium Black ""POL"" Open","Application : General purpose, long lifeVery high diamond concentrationGives maximum footage and drilling speed in all types of wet drilling applicationsGood in moderate to high steelFor use with expansion adaptorsAllows for easier retrieval of the coreBond : POLSegment height : .287""Quality grade : Premium Black Open End Core BitAvailable in the following sizes : Part #  Size  Core Length  Hub  BPO1000  1""  13""  5-8""-11  BPO1125  1-1/8""  13""  5-8""-11  BPO1250  1-1/4""  13""  5-8""-11  BPO1500  1-1/2""  13""  5-8""-11  BPO1750  1-3/4""  13""  1-1/4""-7  BPO2000  2""  13""  1-1/4""-7  BPO2250  2-1/4""  13""  1-1/4""-7  BPO2500  2-1/2""  13""  1-1/4""-7  BPO2750  2-3/4""  13""  1-1/4""-7  BPO3000  3""  13""  1-1/4""-7  BPO3250  3-1/4""  13""  1-1/4""-7  BPO3500  3-1/2""  13""  1-1/4""-7  BPO4000  4""  13""  1-1/4""-7  BPO4500  4-1/2""  13""  1-1/4""-7  BPO5000  5""  13""  1-1/4""-7  BPO5500  5-1/2""  13""  1-1/4""-7  BPO6000  6""  13""  1-1/4""-7  BPO6250  6-1/4""  13""  1-1/4""-7  BPO6500  6-1/2""  13""  1-1/4""-7  BPO7000  7""  13""  1-1/4""-7  BPO8000  8""  13""  1-1/4""-7  BPO9000  9""  13""  1-1/4""-7  BPO10000  10""  13""  1-1/4""-7  BPO12000  12""  13""  1-1/4""-7  BPO14000  14""  16""  1-1/4""-7  BPO16000  16""  18""  1-1/4""-7  BPO18000  18""  20""  1-1/4""-7  BPO20000  20""  22""  1-1/4""-7  BPO24000  24""  24""  1-1/4""-7","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.POL - General purpose, fast drilling",,"Diamond Products Core Bits Premium Black ""POL"" Open","Core Bits Premium Black ""POL"" Open"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Premium Black ""POL"" Spoked","Core Bits Premium Black ""POL"" Spoked","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.POL - General purpose, fast drilli",E:\IMAGES\ITEMS\product\p\r\Diamond-Products-Core-Bits-Premium-Black-POL.jpg,Diamond Products,"Diamond Products Core Bits Premium Black ""POL"" Spoked","Application : General purpose, long lifeVery high diamond concentrationGives maximum footage and drilling speed in all types of wet drilling applicationsGood in moderate to high steelIncludes spoke back hub with radial water sprayer which gets water to the outside edge of the bit where it is neededSpoked back hub is removable for easier transport and less stress on the drill motorSpoked back hub can be removed to gain access to the coreBond : POLSegment height : .287""Hub : 1-1/4""7Quality grade : Premium Black Core Bit with Spoked HubAvailable in the following sizes : Part #  Size  Core Length  BP40000  40""  42""  BP42000  42""  44""  BP44000  44""  46""  BP46000  46""  48""  BP48000  48""  50""","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.POL - General purpose, fast drilling",,"Diamond Products Core Bits Premium Black ""POL"" Spoked","Core Bits Premium Black ""POL"" Spoked"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Premium Black ""POL"" Wide Spaced","Core Bits Premium Black ""POL"" Wide Spaced","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.POL - General purpose, fast drilli",E:\IMAGES\ITEMS\product\p\r\Diamond-Products-Core-Bits-Premium-Black-POL-Wide.jpg,Diamond Products,"Diamond Products Core Bits Premium Black ""POL"" Wide Spaced","Application : General purpose, long lifeVery high diamond concentrationGives maximum footage and drilling speed in all types of wet drilling applicationsGood in moderate to high steelWide spaced bits allow less surface to surface contact which makes drilling fasterBond : POLCore length : 13""Segment height : .287""Hub : 1-1/4""7Quality grade : Premium Black Wide Spaced Core BitAvailable in the following sizes : Part #  Size  BPW2000  2""  BPW2250  2-1/4""  BPW2500  2-1/2""  BPW2750  2-3/4""  BPW3000  3""  BPW3250  3-1/4""  BPW3500  3-1/2""  BPW4000  4""  BPW4250  4-1/4""  BPW4500  4-1/2""  BPW5000  5""  BPW5500  5-1/2""  BPW6000  6""  BPW6250  6-1/4""  BPW6500  6-1/2""  BPW7000  7""  BPW8000  8""  BPW9000  9""  BPW10000  10""","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.POL - General purpose, fast drilling",,"Diamond Products Core Bits Premium Black ""POL"" Wide Spaced","Core Bits Premium Black ""POL"" Wide Spaced"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Premium Black ""P33F""","Core Bits Premium Black ""P33F""",Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P33F - Hard aggregate,E:\IMAGES\ITEMS\product\p\r\Diamond-Products-Core-Bits-Premium-Black.jpg,Diamond Products,"Diamond Products Core Bits Premium Black ""P33F""","Application : Hard aggregateVery high diamond concentrationGives maximum footage and drilling speed in all types of wet drilling applicationsGood in moderate to high steelBond : P33FSegment height : .287""Quality grade : Premium Black Core BitAvailable in the following sizes : Part #  Size  Core Length  Hub  BP500  1/2""  13""  5/8""-11  BP625  5/8""  13""  5/8""-11  BP750  3/4""  13""  5/8""-11  BP875  7/8""  13""  5/8""-11  BP1000  1""  13""  5/8""-11  BP1125  1-1/8""  13""  5/8""-11  BP1250  1-1/4""  13""  5/8""-11  BP1375  1-3/8""  13""  5/8""-11  BP1500  1-1/2""  13""  5/8""-11  BP1625  1-5/8""  13""  1-1/4""-7  BP1750  1-3/4""  13""  1-1/4""-7  BP1875  1-7/8""  13""  1-1/4""-7  BP2000  2""  13""  1-1/4""-7  BP2250  2-1/4""  13""  1-1/4""-7  BP2500  2-1/2""  13""  1-1/4""-7  BP2750  2-3/4""  13""  1-1/4""-7  BP3000  3""  13""  1-1/4""-7  BP3250  3-1/4""  13""  1-1/4""-7  BP3500  3-1/2""  13""  1-1/4""-7  BP4000  4""  13""  1-1/4""-7  BP4250  4-1/4""  13""  1-1/4""-7  BP4500  4-1/2""  13""  1-1/4""-7  BP5000  5""  13""  1-1/4""-7  BP5500  5-1/2""  13""  1-1/4""-7  BP6000  6""  13""  1-1/4""-7  BP6250  6-1/4""  13""  1-1/4""-7  BP6500  6-1/2""  13""  1-1/4""-7  BP7000  7""  13""  1-1/4""-7  BP8000  8""  13""  1-1/4""-7  BP9000  9""  13""  1-1/4""-7  BP10000  10""  13""  1-1/4""-7  BP12000  12""  13""  1-1/4""-7  BP14000  14""  16""  1-1/4""-7  BP16000  16""  18""  1-1/4""-7  BP18000  18""  20""  1-1/4""-7  BP20000  20""  22""  1-1/4""-7  BP24000  24""  26""  1-1/4""-7",Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P33F - Hard aggregate,,"Diamond Products Core Bits Premium Black ""P33F""","Core Bits Premium Black ""P33F"""
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Premium Black ""P33F"" Open","Core Bits Premium Black ""P33F"" Open",Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P33F - Hard aggregate,E:\IMAGES\ITEMS\product\p\r\Diamond-Products-Core-Bits-Premium-Black-P33F.jpg,Diamond Products,"Diamond Products Core Bits Premium Black ""P33F"" Open","Application : Hard aggregateVery high diamond concentrationGives maximum footage and drilling speed in all types of wet drilling applicationsGood in moderate to high steelFor use with expansion adaptorsAllows for easier retrieval of the coreBond : P33FCore length : 13""Segment height : .287""Quality grade : Premium Black Open End Core BitAvailable in the following sizes : Part #  Size  BPO3000  3""  BPO4000  4""  BPO6000  6""",Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P33F - Hard aggregate,,"Diamond Products Core Bits Premium Black ""P33F"" Open","Core Bits Premium Black ""P33F"" Open"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Premium Black ""P33F"" Spoked","Core Bits Premium Black ""P33F"" Spoked",Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P33F - Hard aggregate,E:\IMAGES\ITEMS\product\p\r\Diamond-Products-Core-Bits-Premium-Black-P33F.jpg,Diamond Products,"Diamond Products Core Bits Premium Black ""P33F"" Spoked","Application : Hard aggregateVery high diamond concentrationGives maximum footage and drilling speed in all types of wet drilling applicationsGood in moderate to high steelIncludes spoke back hub with radial water sprayer which gets water to the outside edge of he bit where it is neededSpoked back hub is removable for easier transport and less stress on the drill motorSpoked back hub can be removed to gain access to the coreBond : P33FCore length : 42""Segment height : .287""Hub : 1-1/4""-7Quality grade : Premium Black Core Bit with Spoked HubAvailable in the following size : Part #  Size  BP40000  40""",Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P33F - Hard aggregate,,"Diamond Products Core Bits Premium Black ""P33F"" Spoked","Core Bits Premium Black ""P33F"" Spoked"
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Premium Black ""P64L""","Core Bits Premium Black ""P64L""","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P64L - Asphalt/block, long life",E:\IMAGES\ITEMS\product\p\r\Diamond-Products-Core-Bits-Premium-Black-P64L.jpg,Diamond Products,"Diamond Products Core Bits Premium Black ""P64L""","Application : Asphalt / BlockVery high diamond concentrationGives maximum footage and drilling speed in all types of wet drilling applicationsGood in moderate to high steelBond : P64LSegment height : .287""Quality grade : Premium Black Core BitAvailable in the following sizes :\r\n Part #  Size  Core Length  Hub  BP500  1/2""  13""  5/8""-11  BP625  5/8""  13""  5/8""-11  BP750  3/4""  13""  5/8""-11  BP875  7/8""  13""  5/8""-11  BP1000  1""  13""  5/8""-11  BP1125  1-1/8""  13""  5/8""-11  BP1250  1-1/4""  13""  5/8""-11  BP1375  1-3/8""  13""  5/8""-11  BP1500  1-1/2""  13""  5/8""-11  BP1625  1-5/8""  13""  1-1/4""-7  BP1750  1-3/4""  13""  1-1/4""-7  BP1875  1-7/8""  13""  1-1/4""-7  BP2000  2""  13""  1-1/4""-7  BP2250  2-1/4""  13""  1-1/4""-7  BP2500  2-1/2""  13""  1-1/4""-7  BP2750  2-3/4""  13""  1-1/4""-7  BP3000  3""  13""  1-1/4""-7  BP3250  3-1/4""  13""  1-1/4""-7  BP3500  3-1/2""  13""  1-1/4""-7  BP4000  4""  13""  1-1/4""-7  BP4250  4-1/4""  13""  1-1/4""-7  BP4500  4-1/2""  13""  1-1/4""-7  BP5000  5""  13""  1-1/4""-7  BP5500  5-1/2""  13""  1-1/4""-7  BP6000  6""  13""  1-1/4""-7  BP6250  6-1/4""  13""  1-1/4""-7  BP6500  6-1/2""  13""  1-1/4""-7  BP7000  7""  13""  1-1/4""-7  BP8000  8""  13""  1-1/4""-7  BP9000  9""  13""  1-1/4""-7  BP10000  10""  13""  1-1/4""-7  BP12000  12""  13""  1-1/4""-7  BP14000  14""  16""  1-1/4""-7  BP16000  16""  18""  1-1/4""-7  BP18000  18""  20""  1-1/4""-7  BP20000  20""  22""  1-1/4""-7  BP24000  24""  26""  1-1/4""-7","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P64L - Asphalt/block, long life",,"Diamond Products Core Bits Premium Black ""P64L""","Core Bits Premium Black ""P64L"""
48|24837,Core Bits|Coring Bits,"Diamond Products Core Bits Premium Black ""P64L"" Open","Core Bits Premium Black ""P64L"" Open","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P64L - Asphalt/block, long life",E:\IMAGES\ITEMS\product\p\r\Diamond-Products-Core-Bits-Premium-Black-P64L.jpg,Diamond Products,"Diamond Products Core Bits Premium Black ""P64L"" Open","Application : Asphalt / BlockVery high diamond concentrationGives maximum footage and drilling speed in all types of wet drilling applicationsGood in moderate to high steelFor use with expansion adaptorsAllows for easier retrieval of the coreBond : P64LCore length : 13""Segment height : .287""Hub : 1-1/4""-7Quality grade : Premium Black Open End Core BitAvailable in the following sizes : Part #  Size  BPO4000  4""  BPO6000  6""","Our Premium Black bit is the industry standard.  Its very high diamond concentration gives maximum footage and drilling speed.  Designed for all types of wet drilling.  Good in moderate to high steel applications.P64L - Asphalt/block, long life",,"Diamond Products Core Bits Premium Black ""P64L"" Open","Core Bits Premium Black ""P64L"" Open"
